6.44526218582553E-4,5.80512965164954E-4,4.53841481266002E-4,3E-5
2.15059661837199E-4,8.66280005408246E-4,2.99181721018940E-5,3E-5
8.45604932479284E-4,9.29622117297037E-4,7.93758047393375E-5,3E-5
9.70087849920941E-4,9.70081563743429E-4,4.25439148944919E-4,3E-5
9.70075999871467E-4,8.18757792261131E-5,1.19769636349503E-4,3E-5
8.72801513293309E-4,7.51541994815683E-4,7.60105005785376E-5,3E-5
7.04308056899023E-4,9.69210167408972E-4,1.26654198098183E-4,3E-5
3.64960163420578E-4,9.70106912941142E-4,1.85648619806787E-4,3E-5
2.98792900230634E-5,8.80549761609417E-4,8.25331141843803E-5,3E-5
7.81558487121436E-4,9.08612383275859E-4,8.13965059624680E-5,3E-5
7.51840241406526E-4,9.70082300168435E-4,4.49122180281568E-4,3E-5
9.70076644556273E-4,2.69730169584739E-4,4.05802851363927E-4,3E-5
6.04566215530831E-4,2.98970807768936E-5,2.98940258814023E-5,3E-5
2.45043833050148E-4,9.18189248552783E-4,2.99045015762604E-5,3E-5
9.70083997902385E-4,7.50518420651580E-4,8.88375075420941E-5,3E-5
9.70094734136915E-4,2.99191372459411E-5,2.99081516618906E-5,3E-5
6.10739186088089E-4,8.88624253551576E-4,4.53957322233044E-4,3E-5
9.70087424224131E-4,4.56535267276409E-4,2.99057779653143E-5,3E-5
1.25136985489335E-4,9.70097331423836E-4,8.17817710529330E-5,3E-5
6.01884268807942E-4,4.41824571594781E-4,2.99105999288133E-5,3E-5
9.18651416519270E-4,8.22367876512594E-5,3.64091630143351E-4,3E-5
9.51188969118434E-4,8.68233745468816E-4,6.17127385485644E-5,3E-5
3.50988495502851E-5,9.70118713153729E-4,2.98687009248322E-5,3E-5
8.16220913745443E-4,1.32741926548266E-4,8.08553416993522E-5,3E-5
7.31579725231516E-4,8.73301495059554E-4,7.60748430483860E-5,3E-5
7.59565043778200E-4,7.38859335803699E-4,4.67681959249621E-4,3E-5
8.12504085525409E-4,9.70082749398324E-4,1.77850400159860E-4,3E-5
4.24902378184237E-4,9.70092428539869E-4,8.18201794155568E-5,3E-5
8.78862371109624E-4,7.44668804340641E-4,1.81157620030212E-4,3E-5
5.14801817008243E-4,9.70090719308047E-4,2.99062023245369E-5,3E-5
9.70110996459070E-4,7.61239881783644E-4,2.98962040519713E-5,3E-5
9.17280116298755E-4,6.43914055635121E-4,1.60108107289903E-4,3E-5
9.03337434543142E-4,8.49930902341221E-4,2.99224653657148E-5,3E-5
9.70081078602917E-4,9.70083668883362E-4,3.05533900878163E-4,3E-5
9.18235572249235E-4,1.84067948408182E-4,2.99180710886094E-5,3E-5
9.70076725290428E-4,3.28425947766241E-4,2.41429676501275E-4,3E-5
9.70085135977947E-4,3.36422539627282E-4,2.98953326260582E-5,3E-5
5.91790494500535E-5,9.70079857168351E-4,3.08040889149261E-4,3E-5
8.17355174531885E-5,3.07581970191918E-4,2.98849822234637E-5,3E-5
5.44785086583098E-4,9.70092724106618E-4,8.18210319286851E-5,3E-5
6.34701955934531E-4,9.32912816640943E-4,1.18048218327175E-4,3E-5
8.66857462802161E-4,9.69846676830969E-4,2.98903007139616E-4,3E-5
9.14468034591245E-4,9.70081379240924E-4,2.99135846209832E-5,3E-5
7.40615716306319E-5,9.18578625502844E-4,1.73767343660971E-4,3E-5
9.70093720695572E-4,8.21149358566445E-4,2.98980942673049E-5,3E-5
8.66588155549641E-4,8.17505024693072E-4,1.95565973161520E-4,3E-5
3.94936509808700E-4,8.66278670031279E-4,2.99067920743811E-5,3E-5
3.13778944828709E-4,1.63745557157031E-4,2.96155329466440E-4,3E-5
5.74603936169094E-4,8.17880681654501E-5,2.98886310032391E-5,3E-5
9.70088216267712E-4,2.98885042032624E-5,2.35877755302793E-4,3E-5
7.27931179835521E-4,6.22533142794839E-4,2.98823428664026E-5,3E-5
6.72517334486605E-4,1.52983702067327E-4,4.68565285646102E-4,3E-5
9.70115485300668E-4,7.05127029264450E-4,1.27969747219330E-4,3E-5
9.70081647368360E-4,9.70093078445410E-4,1.78721731584342E-4,3E-5
6.34635651376994E-4,9.70079012055309E-4,2.99034127052088E-5,3E-5
4.19113460625854E-5,9.10570078590287E-4,2.99186606347779E-5,3E-5
1.85083546020600E-4,8.14365420854329E-4,2.98862502124149E-5,3E-5
9.70104608020400E-4,4.26546305730189E-4,8.18114541214856E-5,3E-5
1.71614129229767E-4,7.80429858293128E-5,4.21192765972912E-4,3E-5
4.54970921482857E-4,9.70083303412369E-4,2.37538518473021E-4,3E-5
7.07078092492341E-4,8.70076801901861E-4,4.68570231094201E-4,3E-5
6.04699772478080E-4,9.70081146613366E-4,8.18336264369275E-5,3E-5
9.68569409583387E-4,9.20359220507916E-4,2.72087837496890E-4,3E-5
7.60647134606165E-4,8.20621283149639E-4,7.49273316986826E-5,3E-5
8.59502029224451E-4,3.55157979897665E-4,2.99086844952709E-5,3E-5
9.70076416880267E-4,7.65491832206681E-4,1.46882184533101E-4,3E-5
3.04996794627626E-4,9.18186136189022E-4,2.99035093392093E-5,3E-5
8.04886046375037E-4,9.70096829014112E-4,6.22763973964711E-5,3E-5
9.70088532739218E-4,5.46453065702810E-4,8.18252315257167E-5,3E-5
9.68600105593708E-4,6.06386280278947E-4,8.18020356673099E-5,3E-5
1.70422468571446E-4,1.19802896518980E-4,4.64198684569664E-4,3E-5
4.92963648410008E-4,6.44938875497298E-4,2.99190462880765E-5,3E-5
7.27731937825400E-5,9.70106933861845E-4,1.10874549364725E-4,3E-5
9.44369992049474E-4,8.19442700803854E-4,1.51697223158316E-4,3E-5
9.10171745860568E-4,2.99171553177651E-5,2.98853391759670E-5,3E-5
8.78301417362951E-4,6.74088236462202E-4,4.61206037155493E-4,3E-5
5.14807811237382E-4,9.18207701838225E-4,8.17769536542117E-5,3E-5
9.19700584058501E-4,6.68847853214212E-4,2.98848128550171E-5,3E-5
5.74793896360966E-4,9.70090868828403E-4,1.33799309844930E-4,3E-5
8.10149437484488E-4,9.19892658404987E-4,2.99188909227915E-5,3E-5
8.39748269286803E-5,9.09082966962160E-4,7.26100395151082E-5,3E-5
6.24684948887564E-4,4.33813547227612E-4,4.68036707273555E-4,3E-5
3.18306444641593E-4,1.72286250235465E-4,2.99024903984284E-5,3E-5
9.70096486011940E-4,2.76482007394235E-4,2.98948728833563E-5,3E-5
8.79808160285690E-4,7.89847310372484E-4,4.68566086463678E-4,3E-5
2.15070089494112E-4,9.70096018643497E-4,2.99032753160100E-5,3E-5
2.22758311297760E-4,9.63409864637249E-4,3.69708487858623E-4,3E-5
6.36993823640083E-4,8.67690914920829E-4,2.99184959794711E-5,3E-5
9.70086754535018E-4,5.76414408167425E-4,2.99073384738401E-5,3E-5
5.77540602687810E-4,9.25838164662606E-4,4.20680408788891E-4,3E-5
9.28449775301012E-4,9.70077428433623E-4,4.68566832054351E-4,3E-5
9.70086985310457E-4,7.01309078981479E-4,2.99065255720071E-5,3E-5
9.20832425450493E-4,9.00887051213508E-4,1.79242186783049E-4,3E-5
6.94545409256378E-4,9.70113032146008E-4,2.98700225326056E-5,3E-5
1.55117196548130E-4,8.66303768740793E-4,2.99106007240098E-5,3E-5
5.44755018391845E-4,9.18153972456011E-4,2.98904181478930E-5,3E-5
7.24425351325894E-4,2.98760933041452E-5,2.99085274005898E-5,3E-5
9.00412752994403E-4,3.09312946943466E-4,2.99227886659735E-5,3E-5
7.29981463377079E-4,1.40253444405866E-4,4.57141858508669E-4,3E-5
9.18319051488107E-4,5.60478595471565E-4,2.18466039905927E-4,3E-5
2.95217628875820E-4,5.32303708474931E-4,2.98937019251843E-5,3E-5
5.70819252097483E-4,8.44026046806180E-4,4.57505509610467E-4,3E-5
5.45052095583809E-4,7.19609121220987E-4,4.68572780369357E-4,3E-5
8.20780246210318E-4,4.69772721566847E-4,4.68564981524806E-4,3E-5
3.94921340029576E-4,9.70094677967286E-4,2.99069943791943E-5,3E-5
9.70093627546665E-4,8.67961630009601E-4,2.43018369639680E-4,3E-5
8.69974033661685E-4,8.71078791642311E-4,7.94209044804705E-5,3E-5
8.81055068854131E-4,3.70826814974320E-4,4.63415201086057E-4,3E-5
8.89257976014429E-4,8.55863535209710E-4,1.55440714604406E-4,3E-5
9.70077691556628E-4,3.88123384188726E-4,4.15994148080546E-4,3E-5
9.18167142113870E-4,6.06358613187860E-4,2.99227607062942E-5,3E-5
6.62161321788629E-5,8.04182758595734E-4,2.98711329237017E-5,3E-5
9.70145733575981E-4,1.54204465428232E-4,2.99063846279270E-5,3E-5
8.10371843864791E-4,5.43946587671512E-4,2.98994139815720E-5,3E-5
9.70087358641418E-4,1.48575683818666E-4,2.91862922564721E-4,3E-5
4.54895711484105E-4,8.66294468683264E-4,2.99123912377848E-5,3E-5
9.70077938101997E-4,9.70080556022397E-4,3.65485117443763E-4,3E-5
6.25475011851342E-4,8.76073218884568E-4,1.01509593444091E-4,3E-5
3.05010482536040E-4,9.70099024756548E-4,8.18135388482005E-5,3E-5
8.72372569687856E-4,9.70100838662319E-4,1.78349438076538E-4,3E-5
2.99215255814759E-5,7.98506231506462E-4,4.13383049512827E-4,3E-5
7.93135875178092E-4,1.90662220477258E-4,8.50506206413963E-5,3E-5
9.49253787663734E-5,8.66227195703266E-4,2.99227096279342E-5,3E-5
1.85097715951085E-4,9.70108524958299E-4,8.18074568799775E-5,3E-5
9.70125106599856E-4,5.69201098456077E-4,1.37275648066673E-4,3E-5
7.57425984868646E-5,1.62970422264289E-4,2.98971689573742E-5,3E-5
3.64959221279571E-4,9.15767573576000E-4,4.61384211576127E-4,3E-5
8.68165484372905E-4,9.04754198299922E-4,2.98450513759476E-5,3E-5
9.70087616381234E-4,9.15379460648469E-4,2.98765237254118E-5,3E-5
8.35913787321300E-4,7.15835928274565E-4,4.68573031997900E-4,3E-5
9.30128367983901E-4,8.80844622259364E-4,4.20112256520004E-4,3E-5
9.23289827349962E-4,3.50656916746060E-4,4.17519286479858E-4,3E-5
7.84790950233385E-4,1.33285262016227E-4,2.98617023428843E-5,3E-5
9.70077053409165E-4,8.65771334501850E-4,1.19657996221683E-4,3E-5
6.07915180422876E-4,9.70090291822772E-4,2.83356986870444E-4,3E-5
8.94143092074474E-5,9.19761998551806E-4,3.20240479504847E-4,3E-5
7.64539135181651E-4,9.24852055381542E-4,4.11864774728128E-4,3E-5
8.53848140655386E-4,8.61527452782581E-4,4.65982393695565E-4,3E-5
8.84564286790335E-4,6.35118586331542E-4,4.15791422350651E-4,3E-5
4.93318295847135E-4,5.51307166940255E-4,4.58530888547209E-4,3E-5
3.26782956280861E-4,2.48252523204916E-4,2.78350251439738E-4,3E-5
4.02694368241349E-4,9.70077754086311E-4,4.48889252564786E-4,3E-5
4.84902815070909E-4,8.14413039205683E-4,2.98949972418659E-5,3E-5
2.52842364214420E-4,3.05074479958372E-4,4.53978460950106E-4,3E-5
8.04937787812062E-4,8.04257146944861E-4,2.99222449762127E-5,3E-5
9.70100567213838E-4,2.12364695138895E-4,1.28860785040003E-4,3E-5
5.44633370192869E-4,2.98840983658106E-5,2.98971773558281E-5,3E-5
7.01808261712416E-4,6.79144161359326E-4,2.99115691261222E-5,3E-5
9.70081374313821E-4,3.15493032160468E-5,4.17288743941975E-4,3E-5
3.64926060926448E-4,7.10696343040776E-4,2.98951428355465E-5,3E-5
9.70110786291417E-4,8.09692435019783E-4,9.84701629581917E-5,3E-5
8.06632701879760E-5,3.01623386849118E-5,4.05883747220757E-4,3E-5
9.70112016837139E-4,7.56567258687899E-4,2.06164422461288E-4,3E-5
9.70078180177915E-4,7.76016192297013E-4,4.18834961262928E-4,3E-5
9.70105528869051E-4,9.17708866830786E-4,1.49617131410623E-4,3E-5
8.74810075452100E-4,6.03212621174734E-4,8.05333602854470E-5,3E-5
9.70085104067256E-4,5.07589545142462E-4,4.06419025244365E-4,3E-5
2.99210208439084E-5,9.63095694779397E-4,2.56173511630452E-4,3E-5
8.77697089004473E-4,8.52867235814856E-4,4.11654914715706E-4,3E-5
7.24860074574394E-4,1.33470174287441E-4,2.99146633851523E-5,3E-5
9.68591379158975E-4,8.64128432073674E-4,3.61446990938108E-4,3E-5
5.68581881657856E-4,8.77180013423107E-4,3.86824868570043E-4,3E-5
1.85091792108644E-4,9.18194825883796E-4,2.99067367349662E-5,3E-5
7.45438194662809E-4,7.97127519218258E-4,4.67164329177297E-4,3E-5
1.48313139326318E-4,8.65309086664099E-4,4.10338741167167E-4,3E-5
2.68506986460217E-4,2.47199929494503E-4,4.53463056307399E-4,3E-5
7.49499697308402E-4,7.81514496486625E-4,2.99129049488326E-5,3E-5
9.34822574607377E-5,5.46204628542802E-4,2.99235082606099E-5,3E-5
9.20542862825401E-4,9.01430759837938E-4,2.39181397508186E-4,3E-5
8.15758112737051E-4,1.84479057609187E-4,2.99055001512708E-5,3E-5
2.62963771766783E-4,1.80336951011673E-4,4.60330722953683E-4,3E-5
7.51600480755631E-4,9.69771315931539E-4,8.97953962525511E-5,3E-5
2.32744447277665E-4,8.39403841569683E-4,4.48010593376504E-4,3E-5
9.15173807648969E-4,1.22567144618422E-4,4.68566261379874E-4,3E-5
9.18035595165013E-4,8.33566187127683E-4,3.71716756930622E-4,3E-5
8.57140580397181E-4,7.26784972493190E-4,1.28231010493366E-4,3E-5
8.10974580463764E-4,7.70362165724911E-4,4.68564926239701E-4,3E-5
7.13853408234199E-4,9.70088508598249E-4,2.53350000157666E-4,3E-5
8.92119131393816E-4,3.88883962588753E-4,3.29902395803501E-4,3E-5
7.79844111860573E-5,8.86195895458275E-5,2.99192251313639E-5,3E-5
4.24894014540226E-4,9.18188450368570E-4,2.98998312022484E-5,3E-5
9.70086605955965E-4,2.14161290288743E-4,2.99185452650587E-5,3E-5
6.94346370241202E-4,9.20700625388906E-4,1.61764853748864E-4,3E-5
9.70108775523129E-4,9.70106139686366E-4,1.18774284444334E-4,3E-5
9.70078297640600E-4,4.23974943356124E-4,4.64688984162119E-4,3E-5
9.35509160192110E-4,2.99051555844494E-5,1.38795691450011E-4,3E-5
7.36775355081081E-4,4.62985196159626E-4,2.98835253544676E-5,3E-5
9.70081360461751E-4,5.16479122935356E-4,2.99089996535296E-5,3E-5
8.59799169993698E-4,8.23912131868683E-5,4.62005311448478E-4,3E-5
4.70824081290432E-4,7.89597181810097E-4,4.62174668149838E-4,3E-5
9.16719186740197E-4,7.48820958120749E-4,4.15935872877743E-4,3E-5
6.04659279324811E-4,9.18157906906073E-4,2.99026751270649E-5,3E-5
9.70080472947179E-4,8.16071130999117E-4,2.13046029762765E-4,3E-5
8.46416776629169E-4,5.16169189771100E-4,1.31477939923816E-4,3E-5
2.50145616828226E-4,6.40731315059625E-4,2.98914955935501E-5,3E-5
8.98817766642125E-5,9.70084191552866E-4,2.56549027693427E-4,3E-5
3.05014241148777E-4,9.70093752688703E-4,1.85650321500917E-4,3E-5
9.70082096204162E-4,5.96317127117348E-4,4.05080348024203E-4,3E-5
2.99231320549523E-5,7.62357851137584E-4,4.61645108014794E-4,3E-5
9.70076972088156E-4,3.06439344219488E-4,8.17983475354389E-5,3E-5
8.99508901424710E-4,5.43988002589569E-4,1.31712331010058E-4,3E-5
8.08535201373911E-4,9.21846605733224E-4,3.70698139874028E-4,3E-5
1.80619678292802E-4,1.07990083564466E-4,2.98883635462483E-5,3E-5
2.15100772565110E-4,9.70096397158969E-4,1.33705830885370E-4,3E-5
2.37746899359389E-4,3.79801937134820E-4,2.99080125290699E-5,3E-5
9.17660402833096E-4,9.70097105583730E-4,8.97798884730029E-5,3E-5
8.70902921310744E-4,9.70094707915726E-4,2.38244681299618E-4,3E-5
9.60255902394683E-4,8.69229660217105E-4,3.02279162194692E-4,3E-5
1.47682364706652E-4,7.02962609441714E-4,2.98662249656775E-5,3E-5
3.94933889837001E-4,9.18186398611698E-4,8.18085858394223E-5,3E-5
2.99088269013469E-5,8.51847069790993E-4,2.99127310180094E-5,3E-5
1.55118253253671E-4,9.18227849834230E-4,8.18189982353471E-5,3E-5
3.07180125122056E-4,9.01446713213141E-4,4.68567691314410E-4,3E-5
7.59295353295651E-4,9.70097385178974E-4,1.50360901584337E-4,3E-5
9.51829440942996E-4,7.46543041708582E-4,4.67757482534589E-4,3E-5
4.54863118028628E-4,9.70096050527529E-4,2.99055091459777E-5,3E-5
9.70082058795276E-4,4.46328073075910E-4,3.46346023666917E-4,3E-5
6.08101637291111E-4,8.08209485391466E-4,2.98573611291072E-5,3E-5
8.77590716165856E-4,8.02483539009285E-5,2.99088180216039E-5,3E-5
8.05517492623076E-4,3.77235788378048E-4,4.66739581706759E-4,3E-5
4.86046552099762E-4,9.70078785746493E-4,3.94719595467545E-4,3E-5
9.16934300263879E-4,8.42933343109751E-4,1.03871244418932E-4,3E-5
9.70076148325033E-4,6.75138155521317E-4,1.79880555715129E-4,3E-5
7.25636631476452E-4,6.81337272028061E-4,4.68564545035619E-4,3E-5
9.70076987541498E-4,2.99065441765419E-5,3.00693619850987E-4,3E-5
8.43337293891306E-4,8.50261649894266E-4,2.99003387523747E-5,3E-5
7.92896293692318E-4,6.25973697614961E-4,4.68564670177511E-4,3E-5
5.17813419684260E-4,8.64587093498136E-4,2.99045481739672E-5,3E-5
8.07827859519082E-4,9.52947515228697E-4,1.19650336483793E-4,3E-5
9.52838700671172E-4,1.84140662524138E-4,7.88744065120346E-5,3E-5
9.20275814233733E-4,9.03487633816698E-4,3.65474303593340E-4,3E-5
9.61373718959594E-4,2.40621858851352E-4,1.80998889901136E-4,3E-5
8.71341734996966E-4,9.18175737119443E-4,2.08283614267575E-4,3E-5
5.74679743154679E-4,8.96582857223650E-4,7.71340237460699E-5,3E-5
9.70086004129325E-4,4.56094745713963E-4,1.33937440762229E-4,3E-5
2.45063768151799E-4,9.70082317544434E-4,1.85630318055475E-4,3E-5
8.14071769411478E-4,7.72977819389894E-4,3.74481673505822E-4,3E-5
8.66004308781550E-4,6.35588338136382E-4,1.30181082017342E-4,3E-5
6.64630707497479E-4,9.70109094682087E-4,8.17978441880463E-5,3E-5
3.04930294023926E-5,6.96634065447316E-4,2.99178946740429E-5,3E-5
9.70095923913709E-4,9.18157957150050E-4,3.35513933852905E-4,3E-5
6.29091879334097E-4,5.43609134215940E-4,2.98938546094797E-5,3E-5
8.70317782268735E-4,9.17664723901408E-4,1.47491243741808E-4,3E-5
8.93919870358658E-4,5.79121501777435E-4,4.35064209406621E-4,3E-5
8.11305272966619E-4,9.70085314886222E-4,2.44366181850173E-4,3E-5
8.72977375747893E-4,7.98186801330665E-4,2.99010489425562E-5,3E-5
6.08341531987704E-4,9.70082265118859E-4,1.98251794304581E-4,3E-5
9.23020829544134E-4,1.79778427919658E-4,4.28279110450207E-4,3E-5
1.02676404644476E-4,9.70086040774742E-4,1.62762399910826E-4,3E-5
8.04914676760711E-4,2.45906796215736E-4,4.68575065737429E-4,3E-5
2.88643374354135E-4,7.78324236450109E-4,4.14116893972735E-4,3E-5
9.70076548960754E-4,9.26950059688703E-4,4.67084726286414E-4,3E-5
6.94481149198044E-4,8.18027850142638E-5,2.98928445672625E-5,3E-5
9.70075403621918E-4,4.83848525475180E-4,4.61475767597819E-4,3E-5
9.70100755184098E-4,1.21406182105513E-4,1.78604648548727E-4,3E-5
7.00749381580554E-4,9.70087532042233E-4,3.40938535528800E-4,3E-5
7.96603830629239E-5,9.12786293655919E-4,4.55720597240383E-4,3E-5
1.25072642250944E-4,8.66398474127404E-4,8.17768500088967E-5,3E-5
3.94816904187891E-4,8.18171905092162E-5,2.99010823656914E-5,3E-5
1.89568835539237E-4,9.08131179133372E-4,4.66147777628993E-4,3E-5
9.21224668921524E-4,9.52395110781346E-4,1.48548989199728E-4,3E-5
7.80572117326851E-5,8.76978775529333E-4,1.24247156821038E-4,3E-5
9.70073450544386E-4,9.17719890474400E-4,2.09569244672259E-4,3E-5
6.60876517328956E-4,9.18080685106532E-4,4.68565272354729E-4,3E-5
7.95985757715351E-4,8.77170456486997E-4,4.64565813640015E-4,3E-5
9.18845488023528E-4,7.35477964094185E-4,2.28966613290062E-4,3E-5
9.59427825978111E-4,2.45363630530190E-4,7.99904245109125E-5,3E-5
4.85415384742613E-4,6.09883482210039E-4,4.68575092664202E-4,3E-5
9.18184688846778E-4,4.26550609273724E-4,2.98910717897739E-5,3E-5
5.71255749003479E-4,9.49539516695569E-4,2.40620059125423E-4,3E-5
1.55101674868870E-4,9.70084964853215E-4,1.33706575327801E-4,3E-5
7.34000135711224E-4,8.16121491529904E-4,1.75979280490248E-4,3E-5
3.58132571445193E-4,2.67831565715025E-4,2.98928955993142E-5,3E-5
9.18189058724377E-4,5.16482601545534E-4,8.18154630155451E-5,3E-5
9.18298345877709E-4,7.74667459114104E-4,3.60494813080255E-4,3E-5
8.72034013150353E-4,4.57967319674868E-4,4.08563040239816E-4,3E-5
4.54899251443658E-4,9.70076463164563E-4,1.33726085133267E-4,3E-5
9.70078650887871E-4,8.67006793184449E-4,4.68232434697900E-4,3E-5
2.99057390766503E-5,7.56538935865438E-4,2.99158523147967E-5,3E-5
3.64955272396878E-4,8.14384233263041E-4,2.99032588748934E-5,3E-5
7.61337645182227E-4,6.72233186541468E-4,2.99022741150521E-5,3E-5
7.18869802168047E-4,8.30548232263847E-4,4.25065978284468E-4,3E-5
7.59696608875633E-4,5.48856452713529E-4,4.67597862580793E-4,3E-5
7.80605267426128E-4,3.08222530295610E-4,4.64846443613786E-4,3E-5
7.35738085429200E-4,7.11555849071120E-4,6.71990913524479E-5,3E-5
8.47844747569349E-4,1.32307885746009E-4,2.99155809149833E-5,3E-5
9.12406267136942E-4,9.70083224262559E-4,3.37894394802639E-4,3E-5
6.76597815632826E-4,8.49860409236675E-4,1.72028312398656E-4,3E-5
8.35982860797524E-4,8.13353029396862E-4,4.35078578355462E-4,3E-5
6.64503430445070E-4,2.99022859496841E-5,2.99015505971305E-5,3E-5
1.53494832144786E-4,9.67506832939030E-4,4.66326444925135E-4,3E-5
9.70101374093034E-4,4.86498611484338E-4,8.18187625743404E-5,3E-5
9.23608454300839E-4,8.00775430316555E-4,6.17947904292807E-5,3E-5
9.19448638657300E-4,9.01294686707545E-4,1.17275112089165E-4,3E-5
5.49597913502789E-4,3.36785050461495E-4,2.98503162969638E-5,3E-5
3.48591979987063E-4,8.58090727046950E-4,4.68566939284519E-4,3E-5
9.17853401709365E-4,8.07928791765048E-4,4.25901295142841E-4,3E-5
2.75045157540240E-4,9.70083618544725E-4,1.33723380894704E-4,3E-5
2.99151991125846E-5,9.68300890328760E-4,1.52744343636212E-4,3E-5
3.94940633895824E-4,9.70081436123509E-4,1.33738364538297E-4,3E-5
9.70082039202006E-4,5.06287352616160E-4,3.46476509905700E-4,3E-5
9.70099967148683E-4,3.36205883505020E-4,1.33816880172495E-4,3E-5
6.39192770846742E-4,9.18023429476274E-4,3.15407699850272E-4,3E-5
3.94983682966938E-4,9.70077781533396E-4,2.37544067551201E-4,3E-5
8.37625204067163E-4,3.26602547370954E-4,4.67501256932784E-4,3E-5
7.07210760773621E-4,9.25832615370433E-4,2.97861712835891E-4,3E-5
9.70101511589389E-4,8.87134956461033E-5,2.89172492586034E-4,3E-5
6.86447795030356E-4,2.11006447113607E-4,4.62772733290818E-4,3E-5
9.70082392726895E-4,8.36285743870785E-4,4.16743347776981E-4,3E-5
8.11506689910965E-4,9.20221390210541E-4,2.11108731430836E-4,3E-5
